"CRUISEJOIN","HAULJOIN","CATCHJOIN","REGION","VESSEL","CRUISE","HAUL","SPECIES_CODE","LENGTH","FREQUENCY","SEX","SAMPLE_TYPE","LENGTH_TYPE"
NA,NA,NA,"GOA",41,199903,281,21740,680,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,282,10120,470,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,282,10120,750,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,282,10120,840,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,282,10120,940,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,282,10120,980,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,282,10120,1150,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,282,10120,1560,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,282,10210,110,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,282,10210,170,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,282,10210,180,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,282,10210,190,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,282,10210,210,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,282,10210,220,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,282,10210,230,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,282,10210,240,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,282,10210,250,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,282,10210,260,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,282,10210,270,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,282,10210,280,7,3,NA,NA
NA,NA,NA,"GOA",41,199903,282,10210,290,11,3,NA,NA
NA,NA,NA,"GOA",41,199903,282,10210,300,7,3,NA,NA
NA,NA,NA,"GOA",41,199903,282,10210,310,12,3,NA,NA
NA,NA,NA,"GOA",41,199903,282,10210,320,6,3,NA,NA
NA,NA,NA,"GOA",41,199903,282,10210,330,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,282,10210,350,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,282,10285,320,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,282,10285,360,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,282,10285,380,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,282,10285,550,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,282,21720,500,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,282,21720,540,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,281,21740,530,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,281,21740,540,6,3,NA,NA
NA,NA,NA,"GOA",41,199903,281,10130,340,6,3,NA,NA
NA,NA,NA,"GOA",41,199903,281,10130,350,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,281,10130,360,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,281,10130,370,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,281,10130,380,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,281,10130,390,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,281,10130,400,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,281,10130,440,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,281,10130,450,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,281,10180,310,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,281,10210,300,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,281,10210,320,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,281,10210,340,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,281,10210,350,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,281,10210,360,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,281,10210,380,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,281,10261,280,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,281,10261,300,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,281,10261,310,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,281,10261,320,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,281,10261,340,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,281,10261,350,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,281,10261,370,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,281,21720,510,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,281,21720,570,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,281,21720,600,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,281,21720,640,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,281,21720,660,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,281,21722,540,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,281,21722,670,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,281,21722,960,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,281,21740,410,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,281,21740,430,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,281,21740,440,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,281,21740,450,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,281,21740,460,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,281,21740,470,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,281,21740,480,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,281,21740,500,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,281,21740,510,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,281,21740,520,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,281,10130,320,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,281,10130,330,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,280,21740,530,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,280,21740,540,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,280,21740,550,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,280,21740,560,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,280,21740,570,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,280,21740,580,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,342,10110,340,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10130,180,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10130,190,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10130,200,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10130,210,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10130,220,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10130,230,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10130,240,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10130,250,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10130,260,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10130,270,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10130,280,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10130,290,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10130,300,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10130,310,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10130,320,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10130,330,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10130,340,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10130,350,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10130,360,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10130,380,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10130,400,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10130,410,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10210,310,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10210,320,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10210,330,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10210,340,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10210,350,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10210,360,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10210,370,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10210,380,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10210,400,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10261,170,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10261,230,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10261,260,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10261,270,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10261,280,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10261,290,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10261,300,6,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10261,310,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10261,320,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10261,330,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10261,340,7,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10261,350,9,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10261,360,6,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10261,370,9,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10261,380,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10261,390,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10261,400,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10270,210,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10270,260,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10270,270,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10270,320,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10270,330,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10270,340,6,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10270,350,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10270,360,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,276,10130,300,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,276,10130,310,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,276,10130,320,7,3,NA,NA
NA,NA,NA,"GOA",41,199903,276,10130,330,9,3,NA,NA
NA,NA,NA,"GOA",41,199903,276,10130,340,10,3,NA,NA
NA,NA,NA,"GOA",41,199903,276,10130,350,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,276,10130,360,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,276,10130,370,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,276,10130,380,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,276,10130,390,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,21740,460,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,21740,470,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,10130,270,7,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,10130,280,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,10130,290,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,10130,300,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,10130,310,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,10130,320,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,10130,330,6,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,10130,340,8,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,10130,350,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,10130,360,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,10130,370,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,10130,380,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,10130,390,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,10130,400,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,10130,420,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,10210,370,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,10285,570,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,21720,460,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,21720,470,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,21720,510,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,21720,520,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,21720,540,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,21720,570,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,21720,580,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,21720,590,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,21720,630,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,21720,680,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,21720,690,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,21722,380,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,21722,510,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,21722,580,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,21722,600,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,21722,660,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,21722,680,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,21722,750,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,21740,380,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,21740,390,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,21740,420,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,21740,430,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,21740,440,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,21740,450,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,10130,250,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,10130,260,8,3,NA,NA
NA,NA,NA,"GOA",41,199903,274,21722,420,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,274,21722,480,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,274,21722,550,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,274,21722,630,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,274,21722,670,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,274,21722,710,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,274,21740,480,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,274,21740,490,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,274,21740,510,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,274,21740,530,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,274,21740,540,6,3,NA,NA
NA,NA,NA,"GOA",41,199903,274,21740,550,6,3,NA,NA
NA,NA,NA,"GOA",41,199903,274,21740,560,7,3,NA,NA
NA,NA,NA,"GOA",41,199903,274,21740,570,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,274,21740,580,6,3,NA,NA
NA,NA,NA,"GOA",41,199903,274,21740,590,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,274,21740,600,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,274,21740,610,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,274,21740,620,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,274,21740,630,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,274,30420,330,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,274,30420,360,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,10110,310,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,10110,330,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,10110,340,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,10110,350,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,10110,360,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,10110,370,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,10110,400,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,10110,510,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,10110,520,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,10110,580,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,10120,540,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,10120,900,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,10120,1030,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,275,10120,1200,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,335,10130,240,6,3,NA,NA
NA,NA,NA,"GOA",41,199903,335,10130,250,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,10110,400,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,10110,410,6,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,10110,420,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,10110,450,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,10110,460,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,10110,480,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,10110,490,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,10110,510,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,10110,520,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,10110,670,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,10110,680,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,10130,190,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,10130,200,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,10130,230,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,10130,250,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,10130,260,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,10130,270,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,10130,290,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,10130,300,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,10130,310,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,10130,320,6,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,10130,330,9,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,10130,340,8,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,10130,350,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,10130,360,8,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,10130,370,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,10130,380,6,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,10130,390,8,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,10130,400,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,10130,410,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,10180,410,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,10200,150,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,21740,410,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,21740,440,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,21740,460,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,21740,470,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,21740,490,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,21740,500,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,21740,520,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,21740,530,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,21740,540,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,21740,550,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,21740,570,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,21740,580,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,21740,590,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,21740,600,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,333,10110,510,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,333,10110,530,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,333,10110,540,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,333,10110,600,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,333,10110,610,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,333,10110,630,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,333,10110,640,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,333,10110,690,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,333,10120,990,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,333,10120,1130,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,333,10130,180,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,333,10130,220,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,333,10130,260,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,369,21740,360,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,369,21740,380,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,369,21740,390,7,3,NA,NA
NA,NA,NA,"GOA",41,199903,369,21740,400,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,369,21740,410,11,3,NA,NA
NA,NA,NA,"GOA",41,199903,369,21740,420,15,3,NA,NA
NA,NA,NA,"GOA",41,199903,369,21740,430,12,3,NA,NA
NA,NA,NA,"GOA",41,199903,369,21740,440,10,3,NA,NA
NA,NA,NA,"GOA",41,199903,369,21740,450,6,3,NA,NA
NA,NA,NA,"GOA",41,199903,369,21740,460,7,3,NA,NA
NA,NA,NA,"GOA",41,199903,369,21740,470,8,3,NA,NA
NA,NA,NA,"GOA",41,199903,369,21740,480,7,3,NA,NA
NA,NA,NA,"GOA",41,199903,369,21740,490,10,3,NA,NA
NA,NA,NA,"GOA",41,199903,369,21740,500,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,369,21740,510,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,369,21740,520,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,369,21740,530,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,369,21740,540,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,369,21740,550,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,369,21740,560,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,369,21740,570,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,369,21740,670,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,369,30430,380,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,370,405,140,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,370,405,160,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,370,405,180,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,370,405,190,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,370,405,210,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,370,405,260,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,370,405,290,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,370,405,340,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,370,440,120,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,370,440,140,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,370,440,180,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,370,440,210,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,370,440,220,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,370,440,340,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,370,440,390,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,369,10110,350,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,369,10110,360,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,369,10130,350,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,369,20510,550,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,369,21722,590,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,369,10110,370,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,369,10110,380,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,369,10110,400,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,369,10110,410,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,369,10110,420,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,369,10110,430,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,369,10110,440,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,369,10110,450,6,3,NA,NA
NA,NA,NA,"GOA",41,199903,369,10110,460,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,369,10110,470,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,369,10110,480,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,369,10110,510,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,369,10110,520,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,369,10110,530,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,369,10110,540,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,369,10110,550,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,369,10110,560,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,355,10110,340,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,355,10110,360,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,355,10110,380,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,355,10110,410,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,354,405,350,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,354,405,360,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,354,405,380,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,354,405,400,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,354,405,450,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,354,405,540,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,354,405,580,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,354,405,660,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,354,405,700,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,354,420,790,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,354,440,140,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,354,440,280,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,354,440,740,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,354,10110,260,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,354,10110,280,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,354,10110,340,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,354,10110,350,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,354,10110,360,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,354,10110,370,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,354,10110,390,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,354,10110,400,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,354,10110,410,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,354,10110,420,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,354,10110,440,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,354,10110,460,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,354,10110,480,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,354,10110,490,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,354,10110,500,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,354,10110,510,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,354,10110,540,1,3,NA,NA
